cell_id,lat,lon,elevation_ft,slope_deg,aspect_deg,aspect_cardinal,elevation_band,avy_slope,north_facing,terrain_risk_score,composite_risk_score,geopoint,geoshape
MBR-002187,41.361759,-106.452407,9548.0,33.1,236.0,SW,near_treeline,True,False,2,2,"41.361759,-106.452407","{""type"": ""Polygon"", ""coordinates"": [[[-106.45685185200469, 41.35842592567461], [-106.44796296310625, 41.35842592567461], [-106.44796296310625, 41.36509259234845], [-106.45685185200469, 41.36509259234845], [-106.45685185200469, 41.35842592567461]]]}"
MBR-002188,41.361759,-106.443426,9763.0,28.4,239.0,SW,near_treeline,False,False,2,2,"41.361759,-106.443426","{""type"": ""Polygon"", ""coordinates"": [[[-106.44787037051356, 41.35842592567461], [-106.43898148161512, 41.35842592567461], [-106.43898148161512, 41.36509259234845], [-106.44787037051356, 41.36509259234845], [-106.44787037051356, 41.35842592567461]]]}"
MBR-002189,41.361759,-106.434444,10012.0,21.1,233.0,SW,near_treeline,False,False,1,1,"41.361759,-106.434444","{""type"": ""Polygon"", ""coordinates"": [[[-106.43888888902241, 41.35842592567461], [-106.43000000012397, 41.35842592567461], [-106.43000000012397, 41.36509259234845], [-106.43888888902241, 41.36509259234845], [-106.43888888902241, 41.35842592567461]]]}"
MBR-002190,41.361759,-106.425463,9912.0,35.0,158.0,S,near_treeline,True,False,2,2,"41.361759,-106.425463","{""type"": ""Polygon"", ""coordinates"": [[[-106.42990740753126, 41.35842592567461], [-106.42101851863282, 41.35842592567461], [-106.42101851863282, 41.36509259234845], [-106.42990740753126, 41.36509259234845], [-106.42990740753126, 41.35842592567461]]]}"
MBR-002191,41.361759,-106.416481,9771.0,33.0,220.0,SW,near_treeline,True,False,2,2,"41.361759,-106.416481","{""type"": ""Polygon"", ""coordinates"": [[[-106.42092592604011, 41.35842592567461], [-106.41203703714167, 41.35842592567461], [-106.41203703714167, 41.36509259234845], [-106.42092592604011, 41.36509259234845], [-106.42092592604011, 41.35842592567461]]]}"
MBR-002192,41.361759,-106.4075,9873.0,19.6,282.0,W,near_treeline,False,False,1,1,"41.361759,-106.407500","{""type"": ""Polygon"", ""coordinates"": [[[-106.41194444454898, 41.35842592567461], [-106.40305555565054, 41.35842592567461], [-106.40305555565054, 41.36509259234845], [-106.41194444454898, 41.36509259234845], [-106.41194444454898, 41.35842592567461]]]}"
MBR-002193,41.361759,-106.398519,10112.0,24.6,248.0,W,near_treeline,False,False,1,1,"41.361759,-106.398519","{""type"": ""Polygon"", ""coordinates"": [[[-106.40296296305783, 41.35842592567461], [-106.39407407415939, 41.35842592567461], [-106.39407407415939, 41.36509259234845], [-106.40296296305783, 41.36509259234845], [-106.40296296305783, 41.35842592567461]]]}"
MBR-002194,41.361759,-106.389537,10164.0,22.5,193.0,S,near_treeline,False,False,1,1,"41.361759,-106.389537","{""type"": ""Polygon"", ""coordinates"": [[[-106.39398148156668, 41.35842592567461], [-106.38509259266824, 41.35842592567461], [-106.38509259266824, 41.36509259234845], [-106.39398148156668, 41.36509259234845], [-106.39398148156668, 41.35842592567461]]]}"
MBR-002195,41.361759,-106.380556,10248.0,32.2,197.0,S,near_treeline,True,False,2,2,"41.361759,-106.380556","{""type"": ""Polygon"", ""coordinates"": [[[-106.38500000007555, 41.35842592567461], [-106.37611111117711, 41.35842592567461], [-106.37611111117711, 41.36509259234845], [-106.38500000007555, 41.36509259234845], [-106.38500000007555, 41.35842592567461]]]}"
MBR-002196,41.361759,-106.371574,10372.0,30.5,195.0,S,near_treeline,True,False,2,2,"41.361759,-106.371574","{""type"": ""Polygon"", ""coordinates"": [[[-106.3760185185844, 41.35842592567461], [-106.36712962968596, 41.35842592567461], [-106.36712962968596, 41.36509259234845], [-106.3760185185844, 41.36509259234845], [-106.3760185185844, 41.35842592567461]]]}"
MBR-002197,41.361759,-106.362593,10443.0,45.6,222.0,SW,near_treeline,False,False,3,3,"41.361759,-106.362593","{""type"": ""Polygon"", ""coordinates"": [[[-106.36703703709325, 41.35842592567461], [-106.35814814819481, 41.35842592567461], [-106.35814814819481, 41.36509259234845], [-106.36703703709325, 41.36509259234845], [-106.36703703709325, 41.35842592567461]]]}"
MBR-002198,41.361759,-106.353611,10575.0,46.3,199.0,S,near_treeline,False,False,3,3,"41.361759,-106.353611","{""type"": ""Polygon"", ""coordinates"": [[[-106.3580555556021, 41.35842592567461], [-106.34916666670367, 41.35842592567461], [-106.34916666670367, 41.36509259234845], [-106.3580555556021, 41.36509259234845], [-106.3580555556021, 41.35842592567461]]]}"
MBR-002199,41.361759,-106.34463,10710.0,43.9,198.0,S,near_treeline,True,False,2,2,"41.361759,-106.344630","{""type"": ""Polygon"", ""coordinates"": [[[-106.34907407411097, 41.35842592567461], [-106.34018518521253, 41.35842592567461], [-106.34018518521253, 41.36509259234845], [-106.34907407411097, 41.36509259234845], [-106.34907407411097, 41.35842592567461]]]}"
MBR-002200,41.361759,-106.335648,10931.0,32.5,253.0,W,near_treeline,True,False,3,3,"41.361759,-106.335648","{""type"": ""Polygon"", ""coordinates"": [[[-106.34009259261983, 41.35842592567461], [-106.33120370372139, 41.35842592567461], [-106.33120370372139, 41.36509259234845], [-106.34009259261983, 41.36509259234845], [-106.34009259261983, 41.35842592567461]]]}"
MBR-002201,41.361759,-106.326667,11400.0,41.9,306.0,NW,above_treeline,True,True,5,5,"41.361759,-106.326667","{""type"": ""Polygon"", ""coordinates"": [[[-106.33111111112868, 41.35842592567461], [-106.32222222223024, 41.35842592567461], [-106.32222222223024, 41.36509259234845], [-106.33111111112868, 41.36509259234845], [-106.33111111112868, 41.35842592567461]]]}"
MBR-002202,41.361759,-106.317685,11687.0,55.4,246.0,SW,above_treeline,False,False,3,3,"41.361759,-106.317685","{""type"": ""Polygon"", ""coordinates"": [[[-106.32212962963754, 41.35842592567461], [-106.3132407407391, 41.35842592567461], [-106.3132407407391, 41.36509259234845], [-106.32212962963754, 41.36509259234845], [-106.32212962963754, 41.35842592567461]]]}"
MBR-002203,41.361759,-106.308704,11187.0,66.2,126.0,SE,above_treeline,False,False,3,3,"41.361759,-106.308704","{""type"": ""Polygon"", ""coordinates"": [[[-106.3131481481464, 41.35842592567461], [-106.30425925924796, 41.35842592567461], [-106.30425925924796, 41.36509259234845], [-106.3131481481464, 41.36509259234845], [-106.3131481481464, 41.35842592567461]]]}"
MBR-002204,41.361759,-106.299722,10794.0,48.2,147.0,SE,near_treeline,False,False,3,3,"41.361759,-106.299722","{""type"": ""Polygon"", ""coordinates"": [[[-106.30416666665525, 41.35842592567461], [-106.29527777775681, 41.35842592567461], [-106.29527777775681, 41.36509259234845], [-106.30416666665525, 41.36509259234845], [-106.30416666665525, 41.35842592567461]]]}"
MBR-002205,41.361759,-106.290741,10881.0,45.6,216.0,SW,near_treeline,False,False,3,3,"41.361759,-106.290741","{""type"": ""Polygon"", ""coordinates"": [[[-106.29518518516412, 41.35842592567461], [-106.28629629626568, 41.35842592567461], [-106.28629629626568, 41.36509259234845], [-106.29518518516412, 41.36509259234845], [-106.29518518516412, 41.35842592567461]]]}"
MBR-002206,41.361759,-106.281759,10876.0,29.6,146.0,SE,near_treeline,False,False,2,2,"41.361759,-106.281759","{""type"": ""Polygon"", ""coordinates"": [[[-106.28620370367297, 41.35842592567461], [-106.27731481477453, 41.35842592567461], [-106.27731481477453, 41.36509259234845], [-106.28620370367297, 41.36509259234845], [-106.28620370367297, 41.35842592567461]]]}"
MBR-002207,41.361759,-106.272778,10749.0,36.0,123.0,SE,near_treeline,True,False,2,2,"41.361759,-106.272778","{""type"": ""Polygon"", ""coordinates"": [[[-106.27722222218182, 41.35842592567461], [-106.26833333328338, 41.35842592567461], [-106.26833333328338, 41.36509259234845], [-106.27722222218182, 41.36509259234845], [-106.27722222218182, 41.35842592567461]]]}"
MBR-002208,41.361759,-106.263796,10628.0,26.8,178.0,S,near_treeline,False,False,2,2,"41.361759,-106.263796","{""type"": ""Polygon"", ""coordinates"": [[[-106.26824074069067, 41.35842592567461], [-106.25935185179223, 41.35842592567461], [-106.25935185179223, 41.36509259234845], [-106.26824074069067, 41.36509259234845], [-106.26824074069067, 41.35842592567461]]]}"
MBR-002209,41.361759,-106.254815,10543.0,36.1,116.0,SE,near_treeline,True,False,2,2,"41.361759,-106.254815","{""type"": ""Polygon"", ""coordinates"": [[[-106.25925925919954, 41.35842592567461], [-106.2503703703011, 41.35842592567461], [-106.2503703703011, 41.36509259234845], [-106.25925925919954, 41.36509259234845], [-106.25925925919954, 41.35842592567461]]]}"
MBR-002210,41.361759,-106.245833,10374.0,21.8,153.0,SE,near_treeline,False,False,1,1,"41.361759,-106.245833","{""type"": ""Polygon"", ""coordinates"": [[[-106.25027777770839, 41.35842592567461], [-106.24138888880995, 41.35842592567461], [-106.24138888880995, 41.36509259234845], [-106.25027777770839, 41.36509259234845], [-106.25027777770839, 41.35842592567461]]]}"
MBR-002211,41.361759,-106.236852,10288.0,18.3,150.0,SE,near_treeline,False,False,1,1,"41.361759,-106.236852","{""type"": ""Polygon"", ""coordinates"": [[[-106.24129629621724, 41.35842592567461], [-106.2324074073188, 41.35842592567461], [-106.2324074073188, 41.36509259234845], [-106.24129629621724, 41.36509259234845], [-106.24129629621724, 41.35842592567461]]]}"
MBR-002212,41.361759,-106.22787,10299.0,23.8,178.0,S,near_treeline,False,False,1,1,"41.361759,-106.227870","{""type"": ""Polygon"", ""coordinates"": [[[-106.23231481472611, 41.35842592567461], [-106.22342592582767, 41.35842592567461], [-106.22342592582767, 41.36509259234845], [-106.23231481472611, 41.36509259234845], [-106.23231481472611, 41.35842592567461]]]}"
MBR-002213,41.361759,-106.218889,10256.0,21.5,120.0,SE,near_treeline,False,False,1,1,"41.361759,-106.218889","{""type"": ""Polygon"", ""coordinates"": [[[-106.22333333323496, 41.35842592567461], [-106.21444444433652, 41.35842592567461], [-106.21444444433652, 41.36509259234845], [-106.22333333323496, 41.36509259234845], [-106.22333333323496, 41.35842592567461]]]}"
MBR-002214,41.361759,-106.209907,10085.0,21.3,104.0,E,near_treeline,False,False,1,1,"41.361759,-106.209907","{""type"": ""Polygon"", ""coordinates"": [[[-106.21435185174381, 41.35842592567461], [-106.20546296284537, 41.35842592567461], [-106.20546296284537, 41.36509259234845], [-106.21435185174381, 41.36509259234845], [-106.21435185174381, 41.35842592567461]]]}"
MBR-002215,41.361759,-106.200926,9894.0,20.3,95.0,E,near_treeline,False,False,1,1,"41.361759,-106.200926","{""type"": ""Polygon"", ""coordinates"": [[[-106.20537037025268, 41.35842592567461], [-106.19648148135424, 41.35842592567461], [-106.19648148135424, 41.36509259234845], [-106.20537037025268, 41.36509259234845], [-106.20537037025268, 41.35842592567461]]]}"
MBR-002216,41.361759,-106.191944,9686.0,23.0,110.0,E,near_treeline,False,False,1,1,"41.361759,-106.191944","{""type"": ""Polygon"", ""coordinates"": [[[-106.19638888876153, 41.35842592567461], [-106.18749999986309, 41.35842592567461], [-106.18749999986309, 41.36509259234845], [-106.19638888876153, 41.36509259234845], [-106.19638888876153, 41.35842592567461]]]}"
MBR-002217,41.361759,-106.182963,9450.0,26.9,97.0,E,below_treeline,False,False,2,2,"41.361759,-106.182963","{""type"": ""Polygon"", ""coordinates"": [[[-106.18740740727038, 41.35842592567461], [-106.17851851837194, 41.35842592567461], [-106.17851851837194, 41.36509259234845], [-106.18740740727038, 41.36509259234845], [-106.18740740727038, 41.35842592567461]]]}"
MBR-002218,41.361759,-106.173981,9268.0,36.3,148.0,SE,below_treeline,True,False,2,2,"41.361759,-106.173981","{""type"": ""Polygon"", ""coordinates"": [[[-106.17842592577924, 41.35842592567461], [-106.1695370368808, 41.35842592567461], [-106.1695370368808, 41.36509259234845], [-106.17842592577924, 41.36509259234845], [-106.17842592577924, 41.35842592567461]]]}"
MBR-002219,41.361759,-106.165,9316.0,26.5,199.0,S,below_treeline,False,False,2,2,"41.361759,-106.165000","{""type"": ""Polygon"", ""coordinates"": [[[-106.1694444442881, 41.35842592567461], [-106.16055555538966, 41.35842592567461], [-106.16055555538966, 41.36509259234845], [-106.1694444442881, 41.36509259234845], [-106.1694444442881, 41.35842592567461]]]}"
MBR-002220,41.361759,-106.156019,9505.0,25.8,235.0,SW,near_treeline,False,False,2,2,"41.361759,-106.156019","{""type"": ""Polygon"", ""coordinates"": [[[-106.16046296279696, 41.35842592567461], [-106.15157407389852, 41.35842592567461], [-106.15157407389852, 41.36509259234845], [-106.16046296279696, 41.36509259234845], [-106.16046296279696, 41.35842592567461]]]}"
MBR-002221,41.361759,-106.147037,9848.0,26.0,244.0,SW,near_treeline,False,False,2,2,"41.361759,-106.147037","{""type"": ""Polygon"", ""coordinates"": [[[-106.15148148130581, 41.35842592567461], [-106.14259259240737, 41.35842592567461], [-106.14259259240737, 41.36509259234845], [-106.15148148130581, 41.36509259234845], [-106.15148148130581, 41.35842592567461]]]}"
MBR-002222,41.361759,-106.138056,9806.0,33.8,68.0,E,near_treeline,True,False,3,3,"41.361759,-106.138056","{""type"": ""Polygon"", ""coordinates"": [[[-106.14249999981467, 41.35842592567461], [-106.13361111091623, 41.35842592567461], [-106.13361111091623, 41.36509259234845], [-106.14249999981467, 41.36509259234845], [-106.14249999981467, 41.35842592567461]]]}"
MBR-002223,41.361759,-106.129074,9473.0,25.3,42.0,NE,below_treeline,False,True,2,2,"41.361759,-106.129074","{""type"": ""Polygon"", ""coordinates"": [[[-106.13351851832353, 41.35842592567461], [-106.12462962942509, 41.35842592567461], [-106.12462962942509, 41.36509259234845], [-106.13351851832353, 41.36509259234845], [-106.13351851832353, 41.35842592567461]]]}"
MBR-002224,41.361759,-106.120093,9069.0,36.0,62.0,NE,below_treeline,True,True,4,4,"41.361759,-106.120093","{""type"": ""Polygon"", ""coordinates"": [[[-106.12453703683238, 41.35842592567461], [-106.11564814793394, 41.35842592567461], [-106.11564814793394, 41.36509259234845], [-106.12453703683238, 41.36509259234845], [-106.12453703683238, 41.35842592567461]]]}"
MBR-002225,41.361759,-106.111111,8824.0,24.2,80.0,E,below_treeline,False,False,1,1,"41.361759,-106.111111","{""type"": ""Polygon"", ""coordinates"": [[[-106.11555555534123, 41.35842592567461], [-106.10666666644279, 41.35842592567461], [-106.10666666644279, 41.36509259234845], [-106.11555555534123, 41.36509259234845], [-106.11555555534123, 41.35842592567461]]]}"
MBR-002226,41.361759,-106.10213,8584.0,24.9,107.0,E,below_treeline,False,False,1,1,"41.361759,-106.102130","{""type"": ""Polygon"", ""coordinates"": [[[-106.1065740738501, 41.35842592567461], [-106.09768518495166, 41.35842592567461], [-106.09768518495166, 41.36509259234845], [-106.1065740738501, 41.36509259234845], [-106.1065740738501, 41.35842592567461]]]}"
MBR-002227,41.361759,-106.093148,8429.0,27.4,112.0,E,below_treeline,False,False,2,2,"41.361759,-106.093148","{""type"": ""Polygon"", ""coordinates"": [[[-106.09759259235895, 41.35842592567461], [-106.08870370346051, 41.35842592567461], [-106.08870370346051, 41.36509259234845], [-106.09759259235895, 41.36509259234845], [-106.09759259235895, 41.35842592567461]]]}"
MBR-002228,41.361759,-106.084167,8244.0,32.5,130.0,SE,below_treeline,True,False,2,2,"41.361759,-106.084167","{""type"": ""Polygon"", ""coordinates"": [[[-106.0886111108678, 41.35842592567461], [-106.07972222196936, 41.35842592567461], [-106.07972222196936, 41.36509259234845], [-106.0886111108678, 41.36509259234845], [-106.0886111108678, 41.35842592567461]]]}"
MBR-002229,41.361759,-106.075185,8122.0,27.4,140.0,SE,below_treeline,False,False,2,2,"41.361759,-106.075185","{""type"": ""Polygon"", ""coordinates"": [[[-106.07962962937667, 41.35842592567461], [-106.07074074047823, 41.35842592567461], [-106.07074074047823, 41.36509259234845], [-106.07962962937667, 41.36509259234845], [-106.07962962937667, 41.35842592567461]]]}"
MBR-002230,41.361759,-106.066204,8015.0,29.6,137.0,SE,below_treeline,False,False,2,2,"41.361759,-106.066204","{""type"": ""Polygon"", ""coordinates"": [[[-106.07064814788552, 41.35842592567461], [-106.06175925898708, 41.35842592567461], [-106.06175925898708, 41.36509259234845], [-106.07064814788552, 41.36509259234845], [-106.07064814788552, 41.35842592567461]]]}"
MBR-002231,41.361759,-106.057222,7904.0,28.0,142.0,SE,below_treeline,False,False,2,2,"41.361759,-106.057222","{""type"": ""Polygon"", ""coordinates"": [[[-106.06166666639437, 41.35842592567461], [-106.05277777749593, 41.35842592567461], [-106.05277777749593, 41.36509259234845], [-106.06166666639437, 41.36509259234845], [-106.06166666639437, 41.35842592567461]]]}"
MBR-002232,41.361759,-106.048241,7820.0,28.6,129.0,SE,below_treeline,False,False,2,2,"41.361759,-106.048241","{""type"": ""Polygon"", ""coordinates"": [[[-106.05268518490324, 41.35842592567461], [-106.0437962960048, 41.35842592567461], [-106.0437962960048, 41.36509259234845], [-106.05268518490324, 41.36509259234845], [-106.05268518490324, 41.35842592567461]]]}"
MBR-002233,41.361759,-106.039259,7850.0,31.1,185.0,S,below_treeline,True,False,2,2,"41.361759,-106.039259","{""type"": ""Polygon"", ""coordinates"": [[[-106.04370370341209, 41.35842592567461], [-106.03481481451365, 41.35842592567461], [-106.03481481451365, 41.36509259234845], [-106.04370370341209, 41.36509259234845], [-106.04370370341209, 41.35842592567461]]]}"
MBR-002234,41.361759,-106.030278,7839.0,28.9,143.0,SE,below_treeline,False,False,2,2,"41.361759,-106.030278","{""type"": ""Polygon"", ""coordinates"": [[[-106.03472222192094, 41.35842592567461], [-106.0258333330225, 41.35842592567461], [-106.0258333330225, 41.36509259234845], [-106.03472222192094, 41.36509259234845], [-106.03472222192094, 41.35842592567461]]]}"
